runNumber() eventNumber() neutralFE.eta() neutralFE.phi() neutralFE.e() neutralFE.pt() charge() signalType()
410000 21660 0.861082 1.61047 456.967 327.76 0 4112 
410000 21660 -2.49934 -1.21087 2005.04 327.179 0 4112 
410000 21660 -2.30014 0.184001 1640.07 325.544 0 4112 
410000 21660 -1.59898 1.81662 836.992 325.04 0 4112 
410000 21660 -1.69892 0.836761 917.02 324.557 0 4112 
410000 21660 -1.16395 1.3737 550.022 312.975 0 4112 
410000 21660 1.12921 0.446331 511.912 299.671 0 4112 
410000 21660 -1.69598 1.13497 842.009 298.828 0 4112 
410000 21660 -1.80167 2.23503 929.658 298.695 0 4112 
410000 21660 -0.335368 -0.836962 312.993 296.18 0 4112 
410000 21660 -0.436923 1.52291 324 295.357 0 4112 
410000 21660 2.27277 -1.49748 1445.12 294.643 0 4112 
410000 21660 2.14718 -0.851417 1256.07 289.501 0 4112 
410000 21660 0.57517 -0.359773 335.001 286.321 0 4112 
410000 21660 -1.21595 3.00882 524.989 286.104 0 4112 
410000 21660 -1.05006 0.842608 453.995 283.063 0 4112 
410000 21660 2.20548 -3.09922 1264.02 275.242 0 4112 
410000 21660 0.893129 3.09095 390.015 273.49 0 4112 
410000 21660 0.258843 2.3057 279.998 270.873 0 4112 
410000 21660 0.0960565 0.243776 271.002 269.756 0 4112 
410000 21660 -0.937907 -0.0643449 394.035 267.498 0 4112 
410000 21660 -2.25097 -0.497961 1282.74 267.175 0 4112 
410000 21660 0.849459 -1.81585 369.478 267.154 0 4112 
410000 21660 -0.252185 1.42582 274.99 266.471 0 4112 
410000 21660 0.384808 0.241069 285.991 266.049 0 4112 
410000 21660 -1.80003 -1.70417 810.013 260.658 0 4112 
410000 21660 -0.622236 2.40557 312.747 260.641 0 4112 
410000 21660 -2.32734 1.04447 1345.1 259.97 0 4112 
410000 21660 1.83681 0.532303 829.054 257.638 0 4112 
410000 21660 -2.38249 -0.58422 1389.97 254.475 0 4112 
410000 21660 1.35696 -2.20218 526.943 254.451 0 4112 
410000 21660 -2.37914 2.69521 1377 252.933 0 4112 
410000 21660 0.572689 -1.81946 294.004 251.605 0 4112 
410000 21660 -3.05383 -2.60154 2666.65 251.056 0 4112 
410000 21660 0.263776 -0.44796 258.998 250.242 0 4112 
410000 21660 -1.64507 -0.165937 669.973 249.321 0 4112 
410000 21660 -2.01078 2.31362 934.052 245.704 0 4112 
410000 21660 -0.669846 -0.329935 295.275 239.504 0 4112 
410000 21660 0.615462 0.53506 271.006 226.698 0 4112 
410000 21660 2.75959 -0.950251 1793.14 226.169 0 4112 
410000 21660 0.064043 2.89604 223.009 222.552 0 4112 
410000 21660 -0.134246 2.08595 212.995 211.09 0 4112 
410000 21660 -2.42033 -0.151717 1196.11 210.983 0 4112 
410000 21660 -1.85334 0.939534 674.036 206.196 0 4112 
410000 21660 -0.308379 -3.10339 214.994 205.161 0 4112 
410000 21660 0.508755 2.50999 232.005 204.909 0 4112 
410000 21660 -0.19081 -1.02557 205.284 201.603 0 4112 
410000 21660 0.467555 -0.837517 222.995 200.66 0 4112 
410000 21660 -1.98563 1.22273 723.951 195.111 0 4112 
410000 21660 -0.607584 0.838601 232.011 194.914 0 4112 
410000 21660 -2.31874 -2.88899 998.061 194.53 0 4112 
410000 21660 0.0268885 -1.71822 191 190.931 0 4112 
410000 21660 1.87327 -2.83702 618.946 185.78 0 4112 
410000 21660 -1.52569 -0.0442308 447.022 185.649 0 4112 
410000 21660 1.03386 2.79544 291.007 183.744 0 4112 
410000 21660 -0.184144 1.31763 186.006 182.896 0 4112 
410000 21660 -1.70216 -2.89724 508.023 179.258 0 4112 
410000 21660 -0.105098 1.13198 176.002 175.034 0 4112 
410000 21660 -2.35149 1.91363 911.105 171.964 0 4112 
410000 21660 0.284237 1.70298 172.009 165.287 0 4112 
410000 21660 -0.265404 -0.0379561 170.998 165.148 0 4112 
410000 21660 1.68077 -2.79577 453.004 163.071 0 4112 
410000 21660 2.07437 -1.59431 626.954 155.088 0 4112 
410000 21660 -0.31805 2.90391 159.994 152.23 0 4112 
410000 21660 0.138101 -1.63244 151.995 150.557 0 4112 
410000 21660 0.19031 -2.69975 144.003 141.434 0 4112 
410000 21660 -0.737721 -1.34146 181.011 140.899 0 4112 
410000 21660 -2.50246 -0.32834 800.988 130.301 0 4112 
410000 21660 -0.336249 -0.531115 131.995 124.869 0 4112 
410000 21660 0.0967288 1.62051 120.002 119.442 0 4112 
410000 21660 0.525606 -2.71329 133.638 117.088 0 4112 
410000 21660 2.53073 1.80882 726.059 114.862 0 4112 
410000 21660 -2.33879 2.41817 574.049 109.706 0 4112 
410000 21660 -1.5506 -2.89763 266.991 108.391 0 4112 
410000 21660 -2.35586 -0.413031 565.323 106.243 0 4112 
410000 21660 -0.357862 -1.0213 112.008 105.199 0 4112 
410000 21660 1.56631 0.802518 253 101.246 0 4112 
410000 21660 -1.43997 -1.51171 224.994 100.951 0 4112 
410000 21660 -2.24255 0.583212 424.881 89.2282 0 4112 
410000 21660 -0.514164 1.61795 100.003 88.0993 0 4112 
410000 21660 1.98017 2.4984 323.958 87.7697 0 4112 
410000 21660 -2.29759 -0.134449 435.94 86.7484 0 4112 
410000 21660 0.763513 3.02065 110.005 84.2359 0 4112 
410000 21660 -1.68568 2.57371 221.001 79.1914 0 4112 
410000 21660 1.65129 -2.90499 201.982 74.7322 0 4112 
410000 21660 0.962972 -2.4889 104.992 69.9661 0 4112 
410000 21660 1.13833 -1.23073 107 62.1747 0 4112 
410000 21660 -1.01744 2.70448 70.0105 44.7692 0 4112 
410000 21660 0.701665 2.41859 50.8258 40.4524 0 4112 
410000 21660 -1.03745 -1.41951 56.9992 35.8895 0 4112 
410000 21660 1.14295 -2.50375 38.9983 22.5758 0 4112 
410000 21660 -1.44443 -1.90424 43.3607 19.3776 0 4112 
410000 21660 0.29314 2.21203 12.81 12.2787 0 4112 
410000 21660 -1.99626 -2.61896 36.9167 9.84799 0 4112 
410000 21660 -0.336536 2.02954 6.9925 6.61439 0 4112 
410000 21660 0.716719 1.70936 0 -11.0455 0 4112 
410000 21660 1.76937 1.11388 0 -21.8535 0 4112 
410000 21660 1.4229 2.50188 0 -33.1997 0 4112 
410000 21660 -0.56172 0.0500589 0 -46.4735 0 4112 
410000 21660 1.74434 2.77891 0 -92.5605 0 4112 
410000 21660 -0.807031 -1.91456 0 -108.648 0 4112 
410000 21660 -1.33735 1.13064 0 -116.418 0 4112 
410000 21660 -1.22818 1.88572 0 -141.124 0 4112 
410000 21660 1.46284 -1.22969 0 -200.301 0 4112 
410000 21660 1.61873 0.832812 0 -231.473 0 4112 
410000 21660 0.978083 -1.00493 0 -256.249 0 4112 
410000 21660 1.94641 1.87991 0 -277.906 0 4112 
410000 21660 1.39097 2.02518 0 -292.739 0 4112 
410000 21660 1.0537 -2.9718 0 -297.437 0 4112 
410000 21660 -1.84907 -0.644708 0 -377.805 0 4112 
410000 21660 -0.45795 -0.157578 0 -487.389 0 4112 
410000 21660 -1.38711 -0.376968 0 -530.911 0 4112 
410000 21660 0.674677 -1.05847 0 -571.47 0 4112 
410000 21660 1.38785 1.12652 0 -634.121 0 4112 
410000 21660 -1.38255 0.143888 0 -660.265 0 4112 
410000 21660 1.68543 3.07467 0 -796.392 0 4112 
410000 21660 -1.58481 2.2216 0 -997.243 0 4112 
410000 21660 1.7598 3.00213 0 -2173.89 0 4112 
410000 21660 0.0603416 -2.02197 1736.51 1733.35 0 4112 
410000 21659 0.848195 1.78195 29094.8 21055.6 0 4112 
410000 21659 -0.437036 0.175934 13947.1 12713.5 0 4112 
410000 21659 -2.98411 2.42099 73486 7415.5 0 4112 
410000 21659 1.2628 1.25171 13595.6 7121.53 0 4112 
410000 21659 -1.31924 -1.29303 13209.3 6591.63 0 4112 
410000 21659 -0.538228 -0.84428 4295.18 3740.22 0 4112 
410000 21659 -2.3555 -1.15242 19780.1 3718.67 0 4112 
410000 21659 -3.07081 -2.06169 39770.8 3681.52 0 4112 
410000 21659 -3.13048 -0.971218 41209.6 3594.59 0 4112 
410000 21659 -2.11416 2.39284 15053.9 3582.81 0 4112 
410000 21659 -3.08035 2.13353 37536.8 3441.84 0 4112 
410000 21659 -0.220245 -0.662051 3366.54 3286.5 0 4112 
410000 21659 -2.5752 0.333459 20331.4 3078.16 0 4112 
410000 21659 -3.85447 -2.22721 71472.6 3026.91 0 4112 
410000 21659 -0.89254 2.49279 4107.35 2881.41 0 4112 
410000 21659 2.40178 2.31372 15438 2773.27 0 4112 
410000 21659 -2.63006 1.0447 18920.9 2713.32 0 4112 
410000 21659 -0.156697 -1.26998 2588.74 2557.28 0 4112 
410000 21659 0.0490577 -1.42283 2480.31 2477.33 0 4112 
410000 21659 3.28498 2.50111 30467.5 2278.28 0 4112 
410000 21659 -2.89594 -0.427806 20353.1 2242.06 0 4112 
410000 21659 0.952417 1.75532 3177.29 2134.01 0 4112 
410000 21659 0.589538 -2.78445 2455.22 2082.69 0 4112 
410000 21659 1.06903 1.6181 3325.29 2042.63 0 4112 
410000 21659 0.262129 2.1796 2108.43 2038.01 0 4112 
410000 21659 1.9775 -2.00247 7430.63 2018.35 0 4112 
410000 21659 -1.62538 -2.50319 4985.38 1889.41 0 4112 
410000 21659 2.16717 -0.743194 8338.88 1884.91 0 4112 
410000 21659 -1.90407 2.76758 5968.79 1739.64 0 4112 
410000 21659 1.40184 1.82386 3695.94 1715.52 0 4112 
410000 21659 1.8082 -1.09235 5332.1 1702.62 0 4112 
410000 21659 0.766577 1.63997 1971.42 1506.64 0 4112 
410000 21659 0.79252 1.41156 1833.78 1377.92 0 4112 
410000 21659 -0.433743 1.99335 1495.02 1364.63 0 4112 
410000 21659 0.212168 0.36762 1395.23 1364.41 0 4112 
410000 21659 0.689389 2.30485 1676.94 1344.57 0 4112 
410000 21659 -1.07921 -2.0609 2206.16 1344.31 0 4112 
410000 21659 -3.52279 -0.846049 22592.3 1332.56 0 4112 
410000 21659 -1.39744 2.41004 2790.48 1300.29 0 4112 
410000 21659 2.42563 -0.817333 7172.66 1258.6 0 4112 
410000 21659 1.83158 2.52868 3954.36 1234.98 0 4112 
410000 21659 1.71559 1.42472 3508.7 1222.59 0 4112 
410000 21659 -0.525263 -2.1117 1372.57 1202.8 0 4112 
410000 21659 -0.0111138 -0.333486 1168.93 1168.86 0 4112 
410000 21659 -1.8868 -0.438417 3905.31 1157.17 0 4112 
410000 21659 -1.29478 2.59672 2242.92 1143.14 0 4112 
410000 21659 -2.0983 0.822922 4663.49 1127.14 0 4112 
410000 21659 0.387473 2.91217 1183.92 1100.29 0 4112 
410000 21659 2.40485 0.551284 6133.88 1098.56 0 4112 
410000 21659 2.04633 1.64942 4303.49 1093.83 0 4112 
410000 21659 1.26733 2.48178 2081.92 1086.33 0 4112 
410000 21659 1.80162 -2.95632 3370.34 1082.93 0 4112 
410000 21659 -1.49045 2.23413 2522.11 1081.44 0 4112 
410000 21659 1.23824 2.2115 1963.82 1050.33 0 4112 
410000 21659 -1.89608 0.147483 3568.67 1048.08 0 4112 
410000 21659 0.86038 -0.739267 1457.48 1045.89 0 4112 
410000 21659 -0.934292 -0.326224 1532.47 1043.11 0 4112 
410000 21659 0.0368607 -1.82392 1033.33 1032.63 0 4112 
410000 21659 0.714721 1.53426 1303.26 1029.05 0 4112 
410000 21659 2.47 2.43719 6111.3 1026.5 0 4112 
410000 21659 0.653713 2.20233 1234.92 1011.08 0 4112 
410000 21659 -1.08745 -2.34342 1645.36 996.048 0 4112 
410000 21659 0.717261 -1.43101 1261.4 994.445 0 4112 
410000 21659 2.29687 -2.019 4974.5 990.587 0 4112 
410000 21659 -1.02489 0.346185 1534.12 975.401 0 4112 
410000 21659 0.213995 2.01567 992.971 970.661 0 4112 
410000 21659 0.861376 -1.62902 1343.18 963.203 0 4112 
410000 21659 -1.85407 -2.21649 3148.1 962.379 0 4112 
410000 21659 -0.401599 -0.493981 1025.87 948.364 0 4112 
410000 21659 2.32933 2.20648 4907.9 946.702 0 4112 
410000 21659 2.32263 2.29849 4840.45 939.85 0 4112 
410000 21659 -1.72396 -2.49146 2668.95 922.708 0 4112 
410000 21659 2.10754 -0.621923 3832.54 918.027 0 4112 
410000 21659 -1.82554 0.55079 2856.57 897.265 0 4112 
410000 21659 -2.06732 -2.26741 3590.51 894.26 0 4112 
410000 21659 -2.31154 -0.112293 4544.81 892.094 0 4112 
410000 21659 -0.312361 -0.947085 934.534 890.725 0 4112 
410000 21659 -2.39283 -1.96665 4866.14 881.883 0 4112 
410000 21659 0.344828 -1.23775 926.621 874.134 0 4112 
410000 21659 -0.772207 0.839863 1100.36 837.88 0 4112 
410000 21659 -1.417 -2.05612 1815.94 831.635 0 4112 
410000 21659 -0.755616 -2.30865 1080.34 831.464 0 4112 
410000 21659 -1.42441 1.16516 1821.68 828.778 0 4112 
410000 21659 0.777648 -3.07477 1087.36 825.059 0 4112 
410000 21659 1.6242 -0.0569348 2171.39 823.83 0 4112 
410000 21659 1.36028 -0.959121 1702.52 819.727 0 4112 
410000 21659 -1.69772 -1.11299 2303.8 816.289 0 4112 
410000 21659 -0.84179 1.1825 1107.59 805.093 0 4112 
410000 21659 -0.98729 2.50216 1227.6 803.26 0 4112 
410000 21659 -0.500762 -0.604952 903.738 801.17 0 4112 
410000 21659 -2.53125 0.800373 5040.79 797.041 0 4112 
410000 21659 2.37706 1.99775 4269.36 785.819 0 4112 
410000 21659 2.5557 2.45717 5023.52 775.354 0 4112 
410000 21659 1.06429 2.64296 1255.77 774.267 0 4112 
410000 21659 -2.40974 -0.952791 4327.11 771.256 0 4112 
410000 21659 1.25255 1.71055 1415.66 748.027 0 4112 
410000 21659 1.86759 1.42814 2466.68 744.411 0 4112 
410000 21659 -0.769967 -0.718103 972.421 741.535 0 4112 
410000 21659 0.261469 -1.23322 759.552 734.308 0 4112 
410000 21659 0.571342 1.9483 848.238 726.415 0 4112 
410000 21659 -0.0842436 -2.49232 722.264 719.708 0 4112 
410000 21659 -2.05139 -1.17605 2820.8 713.473 0 4112 
410000 21659 1.85088 -0.903597 2273.16 697.022 0 4112 
410000 21659 -0.513582 2.6841 784.541 691.343 0 4112 
410000 21659 1.8413 -1.82275 2232.98 690.968 0 4112 
410000 21659 0.961693 2.29091 1034.44 690.003 0 4112 
410000 21659 -0.355871 -0.635466 714.934 671.935 0 4112 
410000 21659 -1.08765 -1.19507 1105.57 669.169 0 4112 
410000 21659 2.24786 2.71344 3179.55 664.267 0 4112 
410000 21659 2.24784 1.59005 3172.68 662.848 0 4112 
410000 21659 0.692734 -1.4363 825.904 660.887 0 4112 
410000 21659 0.203411 -2.21251 670.607 656.969 0 4112 
410000 21659 -1.87433 2.37583 2149.73 644.607 0 4112 
410000 21659 -0.538777 1.63373 733.717 638.745 0 4112 
410000 21659 -0.46387 -2.30866 706.754 636.985 0 4112 
410000 21659 0.933258 2.78293 934.593 636.633 0 4112 
410000 21659 -1.6961 0.347461 1760.86 624.856 0 4112 
410000 21659 0.688408 -2.5071 777.848 624.046 0 4112 
410000 21659 -1.72014 0.422669 1784.19 619.042 0 4112 
410000 21659 -0.533214 -0.142194 698.784 609.994 0 4112 
410000 21659 -0.0471165 2.11288 602.838 602.169 0 4112 
410000 21659 1.97143 0.436304 2177.98 595.063 0 4112 
410000 21659 -2.23667 -1.25217 2817.11 595.024 0 4112 
410000 21659 -1.5383 -2.30264 1444.7 593.137 0 4112 
410000 21659 2.28582 1.69476 2919.95 587.784 0 4112 
410000 21659 0.162362 2.05163 594.124 586.378 0 4112 
410000 21659 -1.75067 2.71132 1716.9 578.85 0 4112 
410000 21659 -0.658477 2.97284 702.653 573.714 0 4112 
410000 21659 -2.20258 0.392896 2619.35 571.981 0 4112 
410000 21659 1.46733 0.631333 1301.99 570.026 0 4112 
410000 21659 0.540389 -1.24026 649.886 565.316 0 4112 
410000 21659 -2.045 2.35118 2216.88 564.195 0 4112 
410000 21659 -0.132921 -0.140637 569.006 564.016 0 4112 
410000 21659 -0.151565 0.933063 566.218 559.776 0 4112 
410000 21659 -1.75798 2.08592 1664.85 557.452 0 4112 
410000 21659 1.90023 0.417364 1899.39 555.625 0 4112 
410000 21659 1.53303 1.81029 1344.75 554.756 0 4112 
410000 21659 -1.86425 -1.71533 1830.87 554.297 0 4112 
410000 21659 -0.813466 -1.03436 741.787 549.669 0 4112 
410000 21659 0.639569 2.10071 661.478 545.958 0 4112 
410000 21659 1.74661 -0.332591 1607.08 543.897 0 4112 
410000 21659 1.76146 0.33597 1628.22 543.399 0 4112 
410000 21659 -1.75247 -1.43487 1605.04 540.217 0 4112 
410000 21659 -1.70104 -2.70579 1498.56 529.329 0 4112 
410000 21659 0.96729 1.20737 796.725 529.224 0 4112 
410000 21659 0.0884224 -1.27282 529.763 527.699 0 4112 
410000 21659 1.90105 -2.12704 1793.63 524.275 0 4112 
410000 21659 -1.97995 2.2903 1934.33 524.178 0 4112 
410000 21659 2.34585 1.48843 2740.94 520.205 0 4112 
410000 21659 1.74864 2.12817 1534.99 518.51 0 4112 
410000 21659 -2.35839 -2.51106 2760.07 517.423 0 4112 
410000 21659 -0.596236 -0.489077 609.536 515.212 0 4112 
410000 21659 1.74206 -0.838294 1514.77 514.857 0 4112 
410000 21659 2.28927 1.52784 2545.59 510.696 0 4112 
410000 21659 -0.312239 0.731165 535.175 510.106 0 4112 
410000 21659 1.08889 1.84952 837.51 506.42 0 4112 
410000 21659 1.8485 -2.5077 1619.05 497.577 0 4112 
410000 21659 0.513382 2.99276 563.792 496.864 0 4112 
410000 21659 -2.14816 -0.0204367 2151.18 495.333 0 4112 
410000 21659 1.97517 -0.717617 1794.99 488.66 0 4112 
410000 21659 1.82351 -0.162512 1529.44 481.333 0 4112 
410000 21659 1.01167 -0.63896 748.287 480.626 0 4112 
410000 21659 -1.67866 2.40749 1328.2 479.059 0 4112 
410000 21659 1.98767 -0.847219 1777.85 478.207 0 4112 
410000 21659 -2.48739 0.786337 2883.11 476.037 0 4112 
410000 21659 1.6376 -0.358396 1269.26 475.624 0 4112 
410000 21659 0.0315176 -2.12883 475.507 475.271 0 4112 
410000 21659 1.42757 -1.94253 1041.05 472.296 0 4112 
410000 21659 -2.04974 -3.0025 1863.2 472.015 0 4112 
410000 21659 -2.28977 1.26123 2342.99 469.82 0 4112 
410000 21659 -2.07706 0.448181 1901.06 469.032 0 4112 
410000 21659 -0.0110039 -2.09525 462.881 462.853 0 4112 
410000 21659 -1.72185 0.0342894 1333.68 461.99 0 4112 
410000 21659 1.15825 -0.0571811 806.383 461.002 0 4112 
410000 21659 -2.23106 -1.132 2162.35 459.236 0 4112 
410000 21659 0.637194 -1.72498 555.316 458.95 0 4112 
410000 21659 -1.77909 0.934208 1396.69 458.436 0 4112 
410000 21659 1.77086 -1.76872 1378.52 456.001 0 4112 
410000 21659 -2.35055 -1.2981 2392.75 452.03 0 4112 
410000 21659 2.24397 0.528981 2100.16 440.434 0 4112 
410000 21659 0.414866 2.68684 478.487 440.069 0 4112 
410000 21659 -1.95296 -0.0263997 1567.2 435.855 0 4112 
410000 21659 -1.18112 0.150658 772.642 433.465 0 4112 
410000 21659 -2.01167 0.650144 1643.09 431.848 0 4112 
410000 21659 -1.87041 -0.143036 1434.65 431.796 0 4112 
410000 21659 0.136687 2.78105 427.117 423.158 0 4112 
410000 21659 0.913409 -1.10195 596.1 411.962 0 4112 
410000 21659 -1.72464 -1.3217 1187.97 410.442 0 4112 
410000 21659 2.1987 -0.449819 1814.71 397.777 0 4112 
410000 21659 -2.41768 0.923079 2229.82 394.348 0 4112 
410000 21659 0.340932 -0.0375022 417.436 394.298 0 4112 
410000 21659 1.73747 0.231334 1150.73 392.813 0 4112 
410000 21659 1.66394 -2.21177 1060.06 387.63 0 4112 
410000 21659 2.39939 -0.536894 2086.15 375.636 0 4112 
410000 21659 -2.5182 0.166498 2323.78 372.197 0 4112 
410000 21659 -1.44917 -0.616938 832.519 370.473 0 4112 
410000 21659 -1.2353 -1.10948 683.767 366.616 0 4112 
410000 21659 2.19556 -0.625502 1665.87 366.272 0 4112 
410000 21659 -2.16986 2.20881 1604.94 361.829 0 4112 
410000 21659 -0.840393 0.642978 492.853 358.593 0 4112 
410000 21659 -2.0461 -0.136196 1400.43 356.029 0 4112 
410000 21659 -2.4933 0.156854 2157.91 354.227 0 4112 
410000 21659 -0.540057 0.543436 399.447 347.523 0 4112 
410000 21659 0.00899161 -1.61467 346.189 346.175 0 4112 
410000 21659 -0.235459 0.727997 350.14 340.654 0 4112 
410000 21659 0.995943 0.0242587 518.695 337.181 0 4112 
410000 21659 0.0818904 0.927419 335.254 334.133 0 4112 
410000 21659 2.10038 1.52223 1383.49 333.704 0 4112 
410000 21659 1.66387 -1.6394 894.087 326.96 0 4112 
410000 21659 -1.89949 1.72667 1097.77 321.355 0 4112 
410000 21659 -0.785832 -0.445247 421.516 318.128 0 4112 
410000 21659 -1.08425 -2.17528 511.29 310.307 0 4112 
410000 21659 -0.00762914 3.09719 306.674 306.665 0 4112 
410000 21659 0.810255 2.10602 412.808 306.553 0 4112 
410000 21659 -1.64054 -1.2321 815.968 304.931 0 4112 
410000 21659 -0.54434 -1.7827 350.06 303.912 0 4112 
410000 21659 0.0666068 0.737171 288.683 288.044 0 4112 
410000 21659 0.913144 1.4179 410.373 283.661 0 4112 
410000 21659 -1.31085 -0.832141 553.819 278.376 0 4112 
410000 21659 1.45563 -2.00765 607.877 268.946 0 4112 
410000 21659 -2.42918 0.933895 1534.08 268.249 0 4112 
410000 21659 2.22365 -1.1339 1226.04 262.277 0 4112 
410000 21659 -2.50013 -0.639339 1605.75 261.817 0 4112 
410000 21659 -0.930746 0.0616113 381.085 260.068 0 4112 
410000 21659 0.119261 0.532544 252.017 250.235 0 4112 
410000 21659 2.37657 -1.79567 1347.09 248.064 0 4112 
410000 21659 -0.162673 -1.42688 248.857 245.6 0 4112 
410000 21659 0.0128717 2.00971 244.681 244.661 0 4112 
410000 21659 -2.25678 1.30179 1169.85 242.28 0 4112 
410000 21659 0.986865 -0.747745 357.853 234.231 0 4112 
410000 21659 2.05307 -3.00457 899.731 227.2 0 4112 
410000 21659 -0.966352 0.537197 307.967 204.71 0 4112 
410000 21659 0.610831 -0.0674461 241.785 202.766 0 4112 
410000 21659 1.19287 2.00038 363.05 201.701 0 4112 
410000 21659 0.710538 1.72654 252.508 199.89 0 4112 
410000 21659 1.43752 -2.9295 425.431 191.301 0 4112 
410000 21659 -2.37124 -0.70218 1023.22 189.415 0 4112 
410000 21659 0.772091 -0.655481 248.059 188.901 0 4112 
410000 21659 -2.37806 1.32084 1021.46 187.825 0 4112 
410000 21659 -1.96221 -1.61435 680.389 187.549 0 4112 
410000 21659 2.14521 1.58439 807.561 186.484 0 4112 
410000 21659 1.5705 -1.91686 463.271 184.68 0 4112 
410000 21659 0.239471 1.03315 189.604 184.294 0 4112 
410000 21659 0.979714 -1.03867 276.582 182.015 0 4112 
410000 21659 1.63619 -0.57454 452.725 169.869 0 4112 
410000 21659 1.15008 -0.574328 294.87 169.706 0 4112 
410000 21659 0.839032 -1.61337 227.109 165.396 0 4112 
410000 21659 -1.94949 -2.3128 590.554 164.789 0 4112 
410000 21659 1.37585 -3.08855 345.234 163.966 0 4112 
410000 21659 -0.724799 -2.19379 203.601 159.766 0 4112 
410000 21659 1.45535 -1.31963 349.877 154.836 0 4112 
410000 21659 0.540855 0.837931 169.525 147.431 0 4112 
410000 21659 -0.773388 -1.9196 180.267 137.161 0 4112 
410000 21659 1.41743 -0.187688 297.819 136.338 0 4112 
410000 21659 -0.371739 -0.376607 142.144 132.858 0 4112 
410000 21659 0.256217 -1.28155 131.855 127.642 0 4112 
410000 21659 -1.28264 0.238204 240.818 124.023 0 4112 
410000 21659 -1.72924 -3.08961 320.676 110.315 0 4112 
410000 21659 -1.20051 -2.99613 196.367 108.405 0 4112 
410000 21659 0.988589 -1.5159 164.428 107.485 0 4112 
410000 21659 -1.36158 0.828451 222.949 107.222 0 4112 
410000 21659 -1.47314 1.26809 238.923 104.057 0 4112 
410000 21659 -0.790184 -2.6964 137.309 103.335 0 4112 
410000 21659 -1.64554 -1.10923 275.844 102.606 0 4112 
410000 21659 0.601371 1.43959 117.139 98.74 0 4112 
410000 21659 0.087987 -0.246313 98.8576 98.4762 0 4112 
410000 21659 0.969523 2.62829 146.328 97.0358 0 4112 
410000 21659 1.23422 -0.350291 180.238 96.7265 0 4112 
410000 21659 -1.06875 2.50753 153.712 94.4415 0 4112 
410000 21659 -1.45236 0.725927 196.43 87.1626 0 4112 
410000 21659 0.0678276 -0.540056 85.9797 85.7823 0 4112 
410000 21659 -1.52483 0.541051 202.962 84.3558 0 4112 
410000 21659 -1.42416 -1.80384 173.948 79.1554 0 4112 
410000 21659 1.62747 -2.99597 200.517 75.8466 0 4112 
410000 21659 0.877018 0.325682 83.1955 59.0093 0 4112 
410000 21659 -1.67506 -3.08171 144.645 52.347 0 4112 
410000 21659 1.65238 1.69651 130.34 48.176 0 4112 
410000 21659 2.08435 1.35523 68.7333 16.8387 0 4112 
410000 21659 -0.916742 0.733887 6.59295 4.54538 0 4112 
410000 21659 0.791274 2.14673 0 -31.1296 0 4112 
410000 21659 2.31363 0.387735 0 -34.9137 0 4112 
410000 21659 -0.129998 -0.542348 0 -107.28 0 4112 
410000 21659 -2.42702 1.59317 0 -206.047 0 4112 
410000 21659 -2.40182 -0.754373 0 -206.563 0 4112 
410000 21659 -0.997788 0.650612 0 -209.2 0 4112 
410000 21659 -3.09066 1.61844 0 -277.897 0 4112 
410000 21659 1.04704 2.10573 0 -334.747 0 4112 
410000 21659 0.996575 2.48724 0 -410.073 0 4112 
410000 21659 1.08657 1.8955 0 -418.844 0 4112 
410000 21659 -1.17283 -1.66386 0 -707.273 0 4112 
410000 21659 0.154141 -1.62385 0 -709.06 0 4112 
410000 21659 -1.04187 -1.72118 0 -1260.27 0 4112 
410000 21659 -0.163337 -0.73805 3288.13 3244.75 0 4112 
410000 21659 -0.157386 -0.743778 484.073 478.138 0 4112 
410000 21664 0.431041 3.06954 41790.4 38187.6 0 4112 
410000 21664 0.332051 2.89811 16401.6 15537.2 0 4112 
410000 21664 -1.05581 -1.51994 22280 13829 0 4112 
410000 21664 0.489748 -3.11802 10149 9042.71 0 4112 
410000 21664 0.817919 2.11652 8817.99 6514.64 0 4112 
410000 21664 -4.48589 1.15005 203879 4593.58 0 4112 
410000 21664 0.426757 -3.04124 4511.95 4130.12 0 4112 
410000 21664 4.3903 0.786195 164558 4079.43 0 4112 
410000 21664 -0.676635 -1.02664 4389.99 3546.65 0 4112 
410000 21664 0.595011 1.97455 3814.64 3226.45 0 4112 
410000 21664 1.03966 2.70007 4807.04 3021.55 0 4112 
410000 21664 2.12692 0.957712 12504.9 2939.48 0 4112 
410000 21664 4.61886 -2.50435 134625 2655.63 0 4112 
410000 21664 -3.34063 -2.19257 37358.2 2642.76 0 4112 
410000 21664 -1.79394 -2.09768 8002 2589.89 0 4112 
410000 21664 -2.29878 2.02839 12779.2 2539.98 0 4112 
410000 21664 -2.57534 3.08093 16413.8 2484.7 0 4112 
410000 21664 -1.0299 -1.92826 3687.38 2335.39 0 4112 
410000 21664 -2.85896 1.51531 19976 2282.87 0 4112 
410000 21664 -0.324314 -0.240697 2143.98 2035.97 0 4112 
410000 21664 -0.233468 0.0579787 2082.01 2026.53 0 4112 
410000 21664 1.65852 0.076721 5510.21 2025.08 0 4112 
410000 21664 -0.493566 -0.235294 2241.23 1993.45 0 4112 
410000 21664 1.59956 -0.1436 4855.97 1884.78 0 4112 
410000 21664 0.568044 2.82761 2188 1876.95 0 4112 
410000 21664 0.246144 -2.79778 1904.67 1848.39 0 4112 
